"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"So apparently distressed people who are coming at officers deserve to be shot... #sarcasm #ScoutSchultz . U.S. is slowing disintegrating",FALSE,0,NA,2017-09-18 20:09:27,FALSE,NA,"909872013191340032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrewDennis2012",0,FALSE,FALSE,NA,NA
"BUST!!!!   #sarcasm https://t.co/Cc7PhrOj4L",FALSE,0,NA,2017-09-18 20:07:02,FALSE,NA,"909871406808227840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glass_halfful",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm If there's one thing being 21 taught me it's this <U+2665><U+FE0F>https://t.co/ZnJsLQUoZR",FALSE,0,NA,2017-09-18 20:05:01,FALSE,NA,"909870896814452736",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"It's said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""",FALSE,0,NA,2017-09-18 20:04:34,FALSE,NA,"909870785895923713",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","MyWitsEndTweet",0,FALSE,FALSE,NA,NA
"I feel good about the T R U M P and how he will run our country! 
#mexico
#sarcasm",FALSE,0,NA,2017-09-18 20:03:00,FALSE,NA,"909870390276587520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheGWFool",0,FALSE,FALSE,NA,NA
"@Jeremie_Piano Oui @Jeremie_Piano  construisons des mosquées partout en Fr afin de ne plus voir ce genre de spectac… https://t.co/UUdSOfjv7j",FALSE,0,"Jeremie_Piano",2017-09-18 20:02:49,TRUE,"908749601712328704","909870344428761088","1319361780","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Professorryou",0,FALSE,FALSE,NA,NA
"It's said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""",FALSE,0,NA,2017-09-18 20:00:35,FALSE,NA,"909869782492626944",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","wit_twitt",0,FALSE,FALSE,NA,NA
"@S_Alnowais We are heading towards a very bright future... #sarcasm",FALSE,0,"S_Alnowais",2017-09-18 19:56:52,FALSE,"909868322480672768","909868846588276737","1551061526","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImanBenChaibah",0,FALSE,FALSE,NA,NA
"Sometimes I want to get a job at Target or Walmart so that I can tell ppl no when they ask if ""do you work here "" #WORK #sarcasm",FALSE,0,NA,2017-09-18 19:55:20,FALSE,NA,"909868459764404225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheshe13",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm aint no condoms in my wallet girl those are ramen noodle flavor packets",FALSE,0,NA,2017-09-18 19:54:50,FALSE,NA,"909868336426692608",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"Spending crazy money on new buildings: <U+2714><U+FE0F>. Cleaning the bathrooms at least once a week: <U+274C>. Go hill! #sarcasm https://t.co/OgGqwHNkUX",FALSE,1,NA,2017-09-18 19:53:04,FALSE,NA,"909867890341564416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarah_casey96",0,FALSE,FALSE,NA,NA
"I can't wait to hate everyone when my period comes again<ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #sarcasm #kinda",FALSE,0,NA,2017-09-18 19:51:36,FALSE,NA,"909867520336760832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","girlthots__",0,FALSE,FALSE,NA,NA
"ma ne ,morš primerjat 3x po 20 min s stalno pripravljenostjo , no ! #sarcasm https://t.co/ltJb8ljqUv",FALSE,2,NA,2017-09-18 19:51:32,FALSE,NA,"909867504054489088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lbna69",0,FALSE,FALSE,NA,NA
"You really make me laugh #sarcasm",FALSE,0,NA,2017-09-18 19:48:30,FALSE,NA,"909866740833751040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliBonasoro",0,FALSE,FALSE,NA,NA
"Jellyfish survived a million years without brains. Good news for morons.
#sarcasm #morons #brainpower",FALSE,0,NA,2017-09-18 19:47:42,FALSE,NA,"909866541860179969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imKanchaCheena",0,FALSE,FALSE,NA,NA
"#sarcasm https://t.co/vmAUUyhVOL https://t.co/x69q0QONEJ",FALSE,0,NA,2017-09-18 19:47:35,FALSE,NA,"909866512797888518",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FiiZDrinksLV",0,FALSE,FALSE,NA,NA
"darn algos #sarcasm",FALSE,1,NA,2017-09-18 19:46:29,FALSE,NA,"909866232949637120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TweetLeni",0,FALSE,FALSE,NA,NA
"Nooooooooo!!!!!!!!! I lost a follower! My life is meaningless now! #sarcasm",FALSE,0,NA,2017-09-18 19:46:17,FALSE,NA,"909866185751220224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnTruthSeeker",0,FALSE,FALSE,NA,NA
"RT @sarcasticrebel2: We like a sarcastic lady here. #sarcastic #sarcasm #bitchy #sarcastictweet #sarcasticmeme #sarcasticpost #funny #memes…",FALSE,0,NA,2017-09-18 19:45:45,FALSE,NA,"909866048903634946",NA,"<a href=""https://www.facebook.com/8meme/"" rel=""nofollow"">8meme</a>","8memery",2,TRUE,FALSE,NA,NA
"@NBCNews Say what? How much will that cost taxpayers? But we can take health care away? What a good idea! #sarcasm",FALSE,3,"NBCNews",2017-09-18 19:45:06,FALSE,"909863248492679169","909865887334727682","14173315","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Groceryhound",0,FALSE,FALSE,NA,NA
"@NewtTrump Oh yeah all young sweet children #sarcasm",FALSE,0,"NewtTrump",2017-09-18 19:44:24,FALSE,"909849732633284608","909865712277213184","313024334","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnsLupe",0,FALSE,FALSE,NA,NA
"RT @MarieAnnUK: I've heard they are so good for Britain they would give us an unfair advantage in negotiations. #Sarcasm https://t.co/CWDhl…",FALSE,0,NA,2017-09-18 19:41:47,FALSE,NA,"909865052022476802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davidwilliams83",67,TRUE,FALSE,NA,NA
"RT @sarcasticrebel2: We like a sarcastic lady here. #sarcastic #sarcasm #bitchy #sarcastictweet #sarcasticmeme #sarcasticpost #funny #memes…",FALSE,0,NA,2017-09-18 19:41:08,FALSE,NA,"909864886527815680",NA,"<a href=""http://www.placeholderforlaterrrrrr.com"" rel=""nofollow"">Ze Memes</a>","ze_Memes",2,TRUE,FALSE,NA,NA
"Might need to add a #sarcasm tag, since the lines between satire and reality are blurring https://t.co/ak2HUywr4l",FALSE,0,NA,2017-09-18 19:39:56,FALSE,NA,"909864585728946176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","notsunil",0,FALSE,FALSE,NA,NA
"When's the Hulu IPO? #sarcasm Wall Street doesn't give a you know what about the Emmys. $NFLX up 1% today despite no big wins last night.",FALSE,1,NA,2017-09-18 19:39:11,FALSE,NA,"909864395836153857",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","LaMonicaBuzz",0,FALSE,FALSE,NA,NA
"@RyanAFournier gosh! they just may cancel next year's emmy's!  #sarcasm",FALSE,0,"RyanAFournier",2017-09-18 19:38:44,FALSE,"909858164887228416","909864284548501504","166751745","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shaneford43",0,FALSE,FALSE,NA,NA
"We like a sarcastic lady here. #sarcastic #sarcasm #bitchy #sarcastictweet #sarcasticmeme #sarcasticpost #funny… https://t.co/QubVm4pzZ0",FALSE,0,NA,2017-09-18 19:38:08,TRUE,NA,"909864134304346112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarcasticrebel2",2,FALSE,FALSE,NA,NA
"RT @QuirkOfTIme: GUILTY!! This is SO me!!! Classic Overthinker funny TShirt. #anxiety #stress #insomnia #decisions #sarcasm #skeleton https…",FALSE,0,NA,2017-09-18 19:34:29,FALSE,NA,"909863215474941952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CozyAtoZ",14,TRUE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm Which Zodiac Sign Should You Avoid Dating At All Costs..https://t.co/rkmUuqugiT",FALSE,0,NA,2017-09-18 19:34:22,FALSE,NA,"909863186718961664",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"https://t.co/Tsg6nehYBS

#DidYouHearTheJokeAboutThe #laugh #podcast #Sarcasm #LaughingSkull
#ImprovJam… https://t.co/Hm1QwLai6I",FALSE,0,NA,2017-09-18 19:32:42,TRUE,NA,"909862767808544772",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joegiambrone",0,FALSE,FALSE,NA,NA
"@ExSapperMadman You're talking to him, right? Or was that #sarcasm?",FALSE,0,"ExSapperMadman",2017-09-18 19:31:42,FALSE,"909534662099337218","909862514753753088","775686229820108800","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnCastellsMes",0,FALSE,FALSE,NA,NA
"RT @PereraWorld: #lol #funny #comedy #sarcasm RT RelatabIe: I FEEL THIS ON A SPIRITUAL LEVEL https://t.co/qFWTbHdLhf",FALSE,0,NA,2017-09-18 19:30:17,FALSE,NA,"909862158569111554",NA,"<a href=""http://www.waltersellsproperty.com"" rel=""nofollow"">TweetMachine 2 Campaign</a>","WBlackRemax",1,TRUE,FALSE,NA,NA
"@Forbes Another victory for Britain over the EU! #Sarcasm",FALSE,0,"Forbes",2017-09-18 19:29:35,FALSE,"909791879495131137","909861980844027904","91478624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoTDGo",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm RT RelatabIe: I FEEL THIS ON A SPIRITUAL LEVEL https://t.co/qFWTbHdLhf",FALSE,1,NA,2017-09-18 19:29:08,FALSE,NA,"909861869044854785",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",1,FALSE,FALSE,NA,NA
"8 #harrypotter movies, what like 4 bonus scenes and no audio commentary. I AM SO HAPPY I BOUGHT THESE DVDS #sarcasm",FALSE,2,NA,2017-09-18 19:25:54,FALSE,NA,"909861053797937152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigLilWeasel",0,FALSE,FALSE,NA,NA
"Speaking your mind will be the biggest cause of unemployment. #Sarcasm but kinda serious!!!",FALSE,0,NA,2017-09-18 19:24:52,FALSE,NA,"909860793289773056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NateSpates",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm my crystal ball says ur full of shit",FALSE,0,NA,2017-09-18 19:24:17,FALSE,NA,"909860649395720197",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"RT @YoSoyLiguista: Te vamos a extrañar... Gracias por todo Felipao... Nos diste una gran lección de como jugar en la cancha #Sarcasm https:…",FALSE,0,NA,2017-09-18 19:19:34,FALSE,NA,"909859462021820417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlexAti35",10,TRUE,FALSE,NA,NA
"RT @MarieAnnUK: I've heard they are so good for Britain they would give us an unfair advantage in negotiations. #Sarcasm https://t.co/CWDhl…",FALSE,0,NA,2017-09-18 19:18:32,FALSE,NA,"909859200972533760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","polly_choice",67,TRUE,FALSE,NA,NA
"@coreybehnke Finally something we can all unite behind! #sarcasm https://t.co/SuK5TXlHhB",FALSE,1,"coreybehnke",2017-09-18 19:17:24,FALSE,"909858520585121793","909858916384821253","14218414","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lachad",0,FALSE,FALSE,NA,NA
"@vmdw Sarcasm Marie.

#Sarcasm",FALSE,0,"vmdw",2017-09-18 19:16:29,FALSE,"909857868404359169","909858683009617920","61597562","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vannsmole",0,FALSE,FALSE,NA,NA
"RT @MarieAnnUK: I've heard they are so good for Britain they would give us an unfair advantage in negotiations. #Sarcasm https://t.co/CWDhl…",FALSE,0,NA,2017-09-18 19:16:24,FALSE,NA,"909858662549721089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","William98045615",67,TRUE,FALSE,NA,NA
"Sarcasm loading https://t.co/n6gyAO3oXT via redbubble #Sarcasm #Tshirt #Funny #Fun",FALSE,0,NA,2017-09-18 19:15:06,FALSE,NA,"909858337076006912",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","sarcasticalarm",0,FALSE,FALSE,NA,NA
"@TheQuadBlazer @TMZ @TooFab @realDonaldTrump Unfounded mob ties vs. legitimate terrorists ties, hmmmm let me think on that #sarcasm #MAGA",FALSE,0,"TheQuadBlazer",2017-09-18 19:13:48,FALSE,"909676900452356096","909858008619876352","33780719","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iheartmindy",0,FALSE,FALSE,NA,NA
"Confieso que ayer me cogi a un casado bien gordo y feo. No me siento orgullosa de eso, pero pues es mi esposo y debo cumplirle <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#Sarcasm",FALSE,0,NA,2017-09-18 19:12:39,FALSE,NA,"909857718793416704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","momo_neko131509",0,FALSE,FALSE,NA,NA
"RT @2ndamendment19: What's next? Veterans demanding better care, Homeless demanding basic needs? Starving children demanding food? #sarcasm…",FALSE,0,NA,2017-09-18 19:12:22,FALSE,NA,"909857648828469248",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","idesignwis",4,TRUE,FALSE,NA,NA
"RT @MarieAnnUK: I've heard they are so good for Britain they would give us an unfair advantage in negotiations. #Sarcasm https://t.co/CWDhl…",FALSE,0,NA,2017-09-18 19:11:27,FALSE,NA,"909857420134010881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vivamjm",67,TRUE,FALSE,NA,NA
"A glimpse at our day... And let the fun begin! ;) #sarcasm Thank you… https://t.co/bSAxQykzrX",FALSE,0,NA,2017-09-18 19:11:20,FALSE,NA,"909857390736023552",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SarahsFootprint",0,FALSE,FALSE,NA,NA
"RT @MarieAnnUK: I've heard they are so good for Britain they would give us an unfair advantage in negotiations. #Sarcasm https://t.co/CWDhl…",FALSE,0,NA,2017-09-18 19:09:47,FALSE,NA,"909856997692100608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rovingwhinger",67,TRUE,FALSE,NA,NA
"RT @2ndamendment19: What's next? Veterans demanding better care, Homeless demanding basic needs? Starving children demanding food? #sarcasm…",FALSE,0,NA,2017-09-18 19:09:32,FALSE,NA,"909856937730301954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","america_rise_up",4,TRUE,FALSE,NA,NA
"#MumbaiRains #Sarcasm #IT <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/XP8sxA2Hjf",FALSE,0,NA,2017-09-18 19:09:30,FALSE,NA,"909856928120971264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhiraptor",0,FALSE,FALSE,NA,NA
"@dmacginty1 @funnily22 @epd44 @567DK @ZaibatsuNews @Politics_PR Ya, this was a really intellectual debate between c… https://t.co/VcQePirpRa",FALSE,1,"dmacginty1",2017-09-18 19:08:34,TRUE,"909854985176875014","909856694376763393","111944412","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Anonymous51505",0,FALSE,FALSE,NA,NA
"RT @daniel_alv88: El Parque O'Higgins y sus usureras fondas llenas pero se supone que estamos al borde del colapso financiero <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084>#sarcasm",FALSE,0,NA,2017-09-18 19:07:58,FALSE,NA,"909856542807216129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lfelipzuniga",2,TRUE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm RT blacpapipmh: Key to life: love yourself unconditionally",FALSE,0,NA,2017-09-18 19:06:46,FALSE,NA,"909856241211584514",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"No, pues. El enfoque de género está garantizado así #sarcasm https://t.co/9CgIw1yXxN",FALSE,0,NA,2017-09-18 19:05:36,FALSE,NA,"909855947694264326",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cynthicam",0,FALSE,FALSE,NA,NA
"Not Failed... Just Found a Thousand Ways that Don't Work. #sarcasm #funny https://t.co/SEzaE6P2lF",FALSE,0,NA,2017-09-18 19:05:07,FALSE,NA,"909855822439530496",NA,"<a href=""http://www.dropial.com"" rel=""nofollow"">Dropial App</a>","grelationblog",0,FALSE,FALSE,NA,NA
"Interesting concept- More gov't censorship, or a tool to spot cyber-terrorism? #socialmediainvestigation #sarcasm https://t.co/t8NXR8y0qQ",FALSE,0,NA,2017-09-18 19:04:53,FALSE,NA,"909855765627834368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SleepingGiantPI",0,FALSE,FALSE,NA,NA
"Life doesn't get much for exciting than watching live international Petanque on French TV whilst drinking champagne #sarcasm",FALSE,2,NA,2017-09-18 19:04:34,FALSE,NA,"909855685680205825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NevKnight",0,FALSE,FALSE,NA,NA
"RT @2ndamendment19: What's next? Veterans demanding better care, Homeless demanding basic needs? Starving children demanding food? #sarcasm…",FALSE,0,NA,2017-09-18 19:04:08,FALSE,NA,"909855574912888832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeffb12751",4,TRUE,FALSE,NA,NA
"@maureen_mathews Because #tchc residents are lesser beings. #sarcasm",FALSE,0,"maureen_mathews",2017-09-18 19:03:40,FALSE,"909775445830324224","909855460555198467","733436802","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","broken_housing",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm them: would you step on your ex for 1 million?

me:  https://t.co/OSUp4SZCU2",FALSE,0,NA,2017-09-18 19:01:27,FALSE,NA,"909854902201061376",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"RT @2ndamendment19: What's next? Veterans demanding better care, Homeless demanding basic needs? Starving children demanding food? #sarcasm…",FALSE,0,NA,2017-09-18 19:01:24,FALSE,NA,"909854887436881920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","babs85641",4,TRUE,FALSE,NA,NA
"But, but, but that conference plays zero defense, so how can this be true? #sarcasm https://t.co/fv74FsFcIr",FALSE,1,NA,2017-09-18 19:00:20,FALSE,NA,"909854618745819138",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BTNBrentYarina",0,FALSE,FALSE,NA,NA
"RT @MarieAnnUK: I've heard they are so good for Britain they would give us an unfair advantage in negotiations. #Sarcasm https://t.co/CWDhl…",FALSE,0,NA,2017-09-18 19:00:02,FALSE,NA,"909854543776768000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndreaGreenfie6",67,TRUE,FALSE,NA,NA
"What's next? Veterans demanding better care, Homeless demanding basic needs? Starving children demanding food?… https://t.co/hY1lZkslJ5",FALSE,3,NA,2017-09-18 18:59:26,TRUE,NA,"909854396044988416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2ndamendment19",4,FALSE,FALSE,NA,NA
"@robinsonandrew @BradBGDN At least Boyd was willing to throw punches for the program. #sarcasm",FALSE,0,"robinsonandrew",2017-09-18 18:59:08,FALSE,"909619267292741632","909854317255036928","17167004","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","redtowelradio",0,FALSE,FALSE,NA,NA
"@MikeDawesNZ Oh awesome. Just the person to do that, huh? #Sarcasm",FALSE,1,"MikeDawesNZ",2017-09-18 18:58:53,FALSE,"909849173851115520","909854255619571712","62769339","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jinnee79",0,FALSE,FALSE,NA,NA
"RT @RealMattCouch: Here's Seth Rich's roommate Dov Friedman, showing his sane side.... #Sarcasm #SethRich https://t.co/qXPQHxoMQE",FALSE,0,NA,2017-09-18 18:55:12,FALSE,NA,"909853330398224384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shore_realtor",28,TRUE,FALSE,NA,NA
