"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"21 Snappy and Funny Quotes #sarcasm #funnyquotes #funnysayings #humor #snarkyquotes @looxat https://t.co/9aRuURoW4W",FALSE,0,NA,2017-09-27 02:41:09,FALSE,NA,"912869691550449664",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","looxat",0,FALSE,FALSE,NA,NA
"@realDonaldTrump Im getting so tired of all this winning. So much winning. The most winning in the history of winni… https://t.co/4BwOK1cWZ7",FALSE,1,"realDonaldTrump",2017-09-27 02:39:21,TRUE,"912863676792786946","912869239538831360","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thequatroquatro",0,FALSE,FALSE,NA,NA
"#maga #sarcasm https://t.co/A335xB4Hpd",FALSE,0,NA,2017-09-27 02:38:39,FALSE,NA,"912869061918412801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dpmckay48",0,FALSE,FALSE,NA,NA
"Dolph I think he just take a #knee! Another fine example how pseudo racists, bullets &amp; cops hate ""rappers""! #Sarcasm",FALSE,0,NA,2017-09-27 02:33:27,FALSE,NA,"912867754792718336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomFukimBrady12",0,FALSE,FALSE,NA,NA
"When @netflix takes away the show you're currently watching...thanks I really didn't want to finish all 300 episodes #sarcasm",FALSE,0,NA,2017-09-27 02:32:18,FALSE,NA,"912867466392596480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmazingAllie92",0,FALSE,FALSE,NA,NA
"I hate these pills, but without them, I'd be a suicide statistic. 
Too bad there's not a natural form of opiates I… https://t.co/5w6M5TmQbj",FALSE,0,NA,2017-09-27 02:31:49,TRUE,NA,"912867344678088705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MattMephisto",0,FALSE,FALSE,NA,NA
"@NetworksManager I think he just take a #knee! Another fine example how pseudo racists, bullets &amp; cops hate ""rappers""! #Sarcasm",FALSE,0,"NetworksManager",2017-09-27 02:31:44,FALSE,"912797543024775169","912867320854454278","115681686","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomFukimBrady12",0,FALSE,FALSE,NA,NA
"I think he just take a #knee! Another fine example how pseudo racists, bullets &amp; cops hate ""rappers""! #Sarcasm https://t.co/DwOlppGkNO",FALSE,0,NA,2017-09-27 02:31:29,FALSE,NA,"912867259403694080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomFukimBrady12",0,FALSE,FALSE,NA,NA
"I could only imagine what this photo would look like if Trudeau wasn't a self declared feminist #Sarcasm https://t.co/myDEPByAA4",FALSE,0,NA,2017-09-27 02:23:42,FALSE,NA,"912865300248449024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tleehumphrey",0,FALSE,FALSE,NA,NA
"@Twitter As far as people demanding an edit button, look, I deleted and rewrote that one because it had a typo. It… https://t.co/VTIZTabbjG",FALSE,1,"MLPSandy",2017-09-27 02:23:18,TRUE,"912864764702978049","912865201745166336","2837522804","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MLPSandy",0,FALSE,FALSE,NA,NA
"Sounds like a great guy #sarcasm https://t.co/F16vubL6y0",FALSE,0,NA,2017-09-27 02:23:13,FALSE,NA,"912865179733458944",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Jdangelo4404",0,FALSE,FALSE,NA,NA
"Nazis supporting a white supremacist vs the Aryan Nation supporting the KKK candidate. Have you ever seen a Moore Strange election #sarcasm",FALSE,0,NA,2017-09-27 02:22:22,FALSE,NA,"912864966423793664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wkbn570jake",0,FALSE,FALSE,NA,NA
"True https://t.co/sRHmHjjLyF #sarcasm #funny",FALSE,0,NA,2017-09-27 02:20:25,FALSE,NA,"912864474343837696",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","sarcasticalarm",0,FALSE,FALSE,NA,NA
"@Mega_Daryl @SpikeInkMaster @spike Right?! Man I hate it when people use the free speech they are afforded in the 1… https://t.co/vVMB0jyRzt",FALSE,0,"Mega_Daryl",2017-09-27 02:19:23,TRUE,"912863279478923264","912864213755940864","3318187347","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sammy7_12",0,FALSE,FALSE,NA,NA
"@feeonline @NFL, multi billions enterprise, how in hell they got a non profit status in the first place. One percen… https://t.co/xw8NReZVJT",FALSE,0,"feeonline",2017-09-27 02:17:58,TRUE,"912854655029346304","912863856858423296","18640094","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","achepgunawan",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm This is so important <ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/B72gU3QeEs",FALSE,0,NA,2017-09-27 02:16:04,FALSE,NA,"912863379617959936",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm hearing my own voice on recording makes me want to apologize to every single person ive talked to like im real…",FALSE,0,NA,2017-09-27 02:16:04,FALSE,NA,"912863377877344257",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm when you text someone you like but you get left on read  https://t.co/VPAgPPHC6T",FALSE,0,NA,2017-09-27 02:16:03,FALSE,NA,"912863376010858497",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"<U+091A><U+093F><U+0915><U+093F><U+0924><U+094D><U+0938><U+0915><U+0939><U+0930><U+0941><U+0932><U+093E><U+0907> <U+0905><U+0928><U+094D><U+092F><U+093E><U+092F> <U+092A><U+094B> <U+092D><U+090F><U+0915><U+094B> <U+091B> <U+0924><U+0964> <U+091C><U+0928><U+0924><U+093E> <U+092E><U+0930><U+0947> <U+092E><U+0930><U+0941><U+0928><U+094D>! #Sarcasm https://t.co/LnTzzBkKaS",FALSE,2,NA,2017-09-27 02:13:16,FALSE,NA,"912862673569685504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr_Gothe",0,FALSE,FALSE,NA,NA
"@DwyaneMcRoberts I was just reciting the 2nd line to the song I thought you were referring to, but...   LOL #sarcasm https://t.co/sy3Zu4bL23",FALSE,0,"DwyaneMcRoberts",2017-09-27 02:12:01,FALSE,"912853775848820737","912862359017918464","826127248952553472","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hainesly1111",0,FALSE,FALSE,NA,NA
"@CBCNews Bless His Heart #sarcasm",FALSE,0,"CBCNews",2017-09-27 02:11:19,FALSE,"912712185016733697","912862182492327936","6433472","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","runrabbitrun66",0,FALSE,FALSE,NA,NA
"Just warms my heart to see all these kneelers unite w/Kap in his hatred of Police. Rmbr, that's what it's about. #Sarcasm #BoycottNFL",FALSE,1,NA,2017-09-27 02:09:08,FALSE,NA,"912861636104515584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swt3073",0,FALSE,FALSE,NA,NA
"RT @tekvijay: <U+0B9F><U+0BCD><U+0BB5><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BB0><U+0BCD><U+0BB2> <U+0B85><U+0BB0><U+0B9A><U+0BBF><U+0BAF><U+0BB2><U+0BCD> <U+0BAA><U+0BA3><U+0BCD><U+0BB1><U+0BA4><U+0BBE><U+0BB2> <U+0B8E><U+0BA9><U+0BCD><U+0BA9> <U+0B9A><U+0BBE><U+0BB0><U+0BCD> <U+0BAF><U+0BC2><U+0BB8><U+0BCD>?! #sarcasm https://t.co/Cr4VoANOsT",FALSE,0,NA,2017-09-27 02:06:45,FALSE,NA,"912861032980164609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KamalismForever",16,TRUE,FALSE,NA,NA
"Yay for educated politicians. #GOP #sarcasm https://t.co/WHcNYKg1Ef",FALSE,0,NA,2017-09-27 02:05:14,FALSE,NA,"912860654326841344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pawlietv",0,FALSE,FALSE,NA,NA
"Wow, that fact will sure help the #obesity problem in #America . #Sarcasm https://t.co/54BIJ1U2rR",FALSE,0,NA,2017-09-27 02:05:07,FALSE,NA,"912860624861851648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jbhachu",0,FALSE,FALSE,NA,NA
"@hankschulman Why don't you just stick to politics?  #Sarcasm",FALSE,0,"hankschulman",2017-09-27 02:03:08,FALSE,"912859448216977408","912860123395063808","43426456","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarkAsh78",0,FALSE,FALSE,NA,NA
"@RealMuckmaker @politico Because this election was more important than the crisis in Puerto Rico... #Sarcasm
#TrumpPriorities",FALSE,0,"RealMuckmaker",2017-09-27 02:02:33,FALSE,"912858279507718144","912859975881416704","732515283902943232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mshemispheres",0,FALSE,FALSE,NA,NA
"RT @Nanette_S_Clark: Pretty much. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #engineering #engineer #engineers #engineeringlife #sarcasm #productivity #coffee #solutions https://t.…",FALSE,0,NA,2017-09-27 02:01:03,FALSE,NA,"912859598889070592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AspeUnah",1,TRUE,FALSE,NA,NA
"RT @Steph_Crites_: Watching #47metersdown, still have an hour left &amp; I'm shaking &amp; terrified. So happy I live at the beach <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>#sarcasm #Never…",FALSE,0,NA,2017-09-27 01:58:30,FALSE,NA,"912858957705818112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RichCrites",1,TRUE,FALSE,NA,NA
"Watching #47metersdown, still have an hour left &amp; I'm shaking &amp; terrified. So happy I live at the beach <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>#sarcasm #NeverGoingInTheOceanAgain",FALSE,2,NA,2017-09-27 01:58:09,FALSE,NA,"912858871869448192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Steph_Crites_",1,FALSE,FALSE,NA,NA
"Yep. This seems totally normal. #Sarcasm #MakeAmericaSmartAgain https://t.co/gTmKtYjuB6",FALSE,0,NA,2017-09-27 01:57:29,FALSE,NA,"912858701865914368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gscott1847",0,FALSE,FALSE,NA,NA
"RT @OsmerEthel: Check out this item in my Etsy shop https://t.co/IWviMvRQCs
#coffeebreak 
#coffeebreak 
#funny 
#sarcasm 
#jokes 
#gifts 
#…",FALSE,0,NA,2017-09-27 01:57:23,FALSE,NA,"912858678524616704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OsmerEthel",1,TRUE,FALSE,NA,NA
"Another racist in Washington - great! #sarcasm <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co/2Uo2wgs3yf",FALSE,0,NA,2017-09-27 01:54:31,FALSE,NA,"912857957787996160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeahSEsq",0,FALSE,FALSE,NA,NA
"RT @Solutioneer72: What abt Pacific Coast, Gulf Coast walls? And walls around Alaska, Hawaii, Puerto Rico, US territories?

#sarcasm https:…",FALSE,0,NA,2017-09-27 01:54:29,FALSE,NA,"912857947708973056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Solutioneer72",3,TRUE,FALSE,NA,NA
"@asktheduffer Not surprising, but still disappointing.  Good thing Chychrun is a bust. #sarcasm",FALSE,0,"asktheduffer",2017-09-27 01:54:10,FALSE,"912856809047814144","912857868658978817","237828180","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasonMBerger",0,FALSE,FALSE,NA,NA
"@nickconfessore @NBAcouchside Don't worry.It should all be fixed by next Tuesday when @realDonaldTrump finally sets… https://t.co/uyRsnnY6XF",FALSE,1,"nickconfessore",2017-09-27 01:53:26,TRUE,"912851380150337536","912857684373856263","258885469","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlexRoig_NTTB",0,FALSE,FALSE,NA,NA
"@WSJ Dam Russkies better not do the same to us, we have a right to spy on them!
#sarcasm",FALSE,0,"WSJ",2017-09-27 01:53:09,FALSE,"912856850210721794","912857613783646208","3108351","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","therebelop",0,FALSE,FALSE,NA,NA
"21 Snappy and Funny Quotes #sarcasm #funnyquotes #funnysayings #humor #snarkyquotes @looxat https://t.co/FiCJQYDkl5",FALSE,0,NA,2017-09-27 01:51:13,FALSE,NA,"912857127038853120",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","looxat",0,FALSE,FALSE,NA,NA
"21 Snappy and Funny Quotes #sarcasm #funnyquotes #funnysayings #humor #snarkyquotes @ibeebz2 https://t.co/9QtYFrvwdG",FALSE,0,NA,2017-09-27 01:51:10,FALSE,NA,"912857112413274112",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ibeebz2",0,FALSE,FALSE,NA,NA
"@CBCTheNational Must be part of the new #NAFTA !!
#sarcasm",FALSE,0,"CBCTheNational",2017-09-27 01:48:10,FALSE,"912855566804021248","912856358625665027","24000965","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davidclark6563",0,FALSE,FALSE,NA,NA
"@planetside2 well done #sarcasm",FALSE,0,"planetside2",2017-09-27 01:45:51,FALSE,"912749779549147138","912855776271757313","247430686","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lake1771",0,FALSE,FALSE,NA,NA
"@MadelnCanada @VP yep. It’s failing. #sarcasm Try to be compassionate rather than money-hungry.",FALSE,0,"MadelnCanada",2017-09-27 01:44:05,FALSE,"912819607605534720","912855331868483584","445138206","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","Nanawhoquilts",0,FALSE,FALSE,NA,NA
"@BostonBelle4 Holy shit, kid<ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084> Do I need to put #Sarcasm at the end of all my tweets??<ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2642><U+FE0F><ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2642><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,2,"BostonBelle4",2017-09-27 01:39:37,FALSE,"912853912943841287","912854208059248640","1180210789","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jerm_26",0,FALSE,FALSE,NA,NA
"So I'm going to be in Omaha Nebraska for the next hour. Love layovers!! #Sarcasm",FALSE,2,NA,2017-09-27 01:39:32,FALSE,NA,"912854183556075520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kesh_Aryot",0,FALSE,FALSE,NA,NA
"@funnyfarmrodeo Whoops, forgot to use my #sarcasm font <ed><U+00A0><U+00BD><ed><U+00B8><U+009C>",FALSE,0,"funnyfarmrodeo",2017-09-27 01:38:41,FALSE,"912853658475343873","912853973354319873","61859819","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimkoford",0,FALSE,FALSE,NA,NA
"@Twitter So twice as long to scroll my TL, twice as long b4 someone gets to their point, still no edit, &amp; porn/spam… https://t.co/DYV3JWj5Uk",FALSE,0,"Twitter",2017-09-27 01:33:41,TRUE,"912783930431905797","912852714731851776","783214","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bgrhubarb",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm when you text someone you like but you get left on read  https://t.co/uq1ooyduLD",FALSE,0,NA,2017-09-27 01:32:20,FALSE,NA,"912852372451360768",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> awesome #not #sarcasm https://t.co/hqVf0cF8G9",FALSE,0,NA,2017-09-27 01:30:51,FALSE,NA,"912851999703683072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UnipornAndChill",0,FALSE,FALSE,NA,NA
"@PoliticusSarah But guys: would Jesus wanna heal people?! #sarcasm",FALSE,0,"PoliticusSarah",2017-09-27 01:28:28,FALSE,"912832188139180033","912851399045783552","63013144","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kinziemat",0,FALSE,FALSE,NA,NA
"@SportsCenter I love seeing millionaires disrespect the country that gave them the opportunity to be successful #sarcasm",FALSE,1,"SportsCenter",2017-09-27 01:27:22,FALSE,"912826282953658368","912851122834087937","26257166","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kilgore_oliver",0,FALSE,FALSE,NA,NA
"That 'SOB'....(#Sarcasm) https://t.co/9qH3lFvQLE",FALSE,0,NA,2017-09-27 01:21:05,FALSE,NA,"912849544035000320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BertRite",0,FALSE,FALSE,NA,NA
"Says the person with the very good brain. In fact, it's the BEST BRAIN! #Sarcasm #Wakeup #Staywoke #Resist… https://t.co/N2Kd3lqsjC",FALSE,1,NA,2017-09-27 01:18:33,TRUE,NA,"912848904718360576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Obi3Won",0,FALSE,FALSE,NA,NA
"@Fake__Nate Not much. Someone robbed the Rally’s here in town dressed as a coke bottle. That’s all I’ve heard of <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> #sarcasm",FALSE,1,"Fake__Nate",2017-09-27 01:17:11,FALSE,"912813272797253633","912848559736868865","499214293","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","bratcat76",0,FALSE,FALSE,NA,NA
"@ReeAmilcarScott @Stonekettle Well that's not nearly as offensive as someone who kneels during the National Anthem. #sarcasm",FALSE,2,"ReeAmilcarScott",2017-09-27 01:14:12,FALSE,"912818357702930433","912847809929412609","79540413","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NOCRAZYALLOWED",0,FALSE,FALSE,NA,NA
"@J_H_5 @IISuperwomanII @shanedawson @jakepaul I hope Jake Paul gets more money and awards too.Dude seem highly educ… https://t.co/q8QgqevlGq",FALSE,1,"J_H_5",2017-09-27 01:11:24,TRUE,"912846740818206720","912847105139539968","3486419713","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DunHiLa",0,FALSE,FALSE,NA,NA
"@RaeRaeisRep7 @sweetatertot2 Cause racism against whites is the real problem in America... #sarcasm You keep puttin… https://t.co/noOzhAPAap",FALSE,0,"RaeRaeisRep7",2017-09-27 01:08:46,TRUE,"912845562785001472","912846444285104128","2937768739","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myahdanene",0,FALSE,FALSE,NA,NA
"US won't waive shipping restrictions for Puerto Rico relief #lovethisman #sarcasm  https://t.co/lyOwlNPnGt",FALSE,0,NA,2017-09-27 01:05:59,FALSE,NA,"912845740925423617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bugler915",0,FALSE,FALSE,NA,NA
"(That was #sarcasm for those of you unfamiliar with British humor).",FALSE,3,"LizMair",2017-09-27 01:04:39,FALSE,"912845299701485568","912845406698123264","6393032","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LizMair",0,FALSE,FALSE,NA,NA
"RT @AnithaaMani: #BiggBossTamil #sarcasm Snehan cries.Arav's kiss.Bindu unfolded clothes.Ganesh eating eggs.Harish's tantrum.Relevant to ju…",FALSE,0,NA,2017-09-27 01:04:32,FALSE,NA,"912845379149774848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","aravoviya",1,TRUE,FALSE,NA,NA
"Nothing makes me happier than someone eating my pizza I was saving for tomorrow :)) #sarcasm #immadasfuck",FALSE,0,NA,2017-09-27 01:03:09,FALSE,NA,"912845028845916160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Morris_Conner07",0,FALSE,FALSE,NA,NA
"#DWTS starting off with #Despacito , great choice #sarcasm",FALSE,0,NA,2017-09-27 01:02:16,FALSE,NA,"912844808330387456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","beastacademy",0,FALSE,FALSE,NA,NA
