"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@redsonika Nice! It’ll happen.

#climatechange is a hoax! #sarcasm",FALSE,1,"redsonika",2017-10-18 19:38:43,FALSE,"920733240863883264","920735914640527361","6322892","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NosferatuVK",0,FALSE,FALSE,NA,NA
"26 Hilarious Sayings and Quotes to Share #funnyquotes #sarcasm #lol #funnysayings #quotes @ibeebz2 https://t.co/TLSPRG7His",FALSE,0,NA,2017-10-18 19:37:38,FALSE,NA,"920735643403034624",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ibeebz2",0,FALSE,FALSE,NA,NA
"RT @GymMint: Who is in charge of burrying these kind of posts?? Hello, we can’t have this stuff getting out!!! #sarcasm #MAGA https://t.co/…",FALSE,0,NA,2017-10-18 19:36:36,FALSE,NA,"920735383582887937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zelidasquare",6,TRUE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 19:36:22,FALSE,NA,"920735322622910466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leoparg38",39,TRUE,FALSE,NA,NA
"@jstohr42 @realDonaldTrump #sarcasm",FALSE,0,"jstohr42",2017-10-18 19:33:45,FALSE,"920734410433089536","920734664679133186","917218432537563136","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mikeloving67",0,FALSE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 19:32:44,FALSE,NA,"920734412261662720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IreneWoodbury",39,TRUE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm RT the_cado_media: I LOVE THIS <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/9l1fXGqQVS",FALSE,0,NA,2017-10-18 19:32:33,FALSE,NA,"920734363792429057",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm RT the_cado_media: What is CBD? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/D4U1RAGh6D",FALSE,1,NA,2017-10-18 19:32:32,FALSE,NA,"920734360780800000",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm Me when my days are just way too long https://t.co/u6LRlvRjwe",FALSE,1,NA,2017-10-18 19:32:32,FALSE,NA,"920734358012612615",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"@CesarAzpi class defending for goal <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Sarcasm #overrated",FALSE,1,"CesarAzpi",2017-10-18 19:32:27,FALSE,NA,"920734337946939392","1114200326","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Prt_cfc19",0,FALSE,FALSE,NA,NA
"@JRubinBlogger @CNNPolitics #Sarcasm Trump is a total <ed><U+00A0><U+00BE><ed><U+00B4><U+00A1> with no heart and no soul. https://t.co/4gXOwth5Tb",FALSE,0,"Bosoxgent",2017-10-18 19:30:38,FALSE,"920733656225910787","920733879828385794","472101736","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bosoxgent",0,FALSE,FALSE,NA,NA
"RT @KansasMurphy: 45 has destroyed the word #sad. It's overused and becoming a term of #sarcasm when it should carry #empathy.",FALSE,0,NA,2017-10-18 19:29:18,FALSE,NA,"920733546083438592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oopskitty2",1,TRUE,FALSE,NA,NA
"Check out my new #BlogPost on the issues of #sarcasm when #LivingAbroad https://t.co/ImcIMsHhC9 https://t.co/nSlDDco8qv",FALSE,0,NA,2017-10-18 19:28:52,FALSE,NA,"920733437329362944",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","alocalanywhere",0,FALSE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 19:28:34,FALSE,NA,"920733362985361411",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jrsweeney57",39,TRUE,FALSE,NA,NA
"@nuclear_kevin When I see rich people on their knees, I assume they're being THANKFUL FOR AMERICA. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>  #Sarcasm",FALSE,1,"nuclear_kevin",2017-10-18 19:27:16,FALSE,"920696531510013952","920733035452133376","2184841256","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheOtherRosie",0,FALSE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 19:25:42,FALSE,NA,"920732641703419904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","susanrooke777",39,TRUE,FALSE,NA,NA
"RT @PMSLweb: Funny Sarcastic Memes - https://t.co/tHysU1Rw7W #funny #humor #Memes #lol #sarcasm #SarcasticHumor #SarcasticMemes #PMSLweb ht…",FALSE,0,NA,2017-10-18 19:25:33,FALSE,NA,"920732603841363968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","loriewoods22",87,TRUE,FALSE,NA,NA
"@vxx46 The problem Spence is it's become a routine now with the #ES_F ... Lol <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><U+200D><U+2642><U+FE0F><ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><U+200D><U+2642><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #sarcasm",FALSE,2,"vxx46",2017-10-18 19:25:19,FALSE,"920731959097208839","920732543879729152","3387457954","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeamDayTrader",0,FALSE,FALSE,NA,NA
"""do u ever look at ur body and regret all the junk food you've ever eaten but then proceed to eat more junk food to comfort urself"" #sarcasm",FALSE,0,NA,2017-10-18 19:24:50,FALSE,NA,"920732422450352129",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","sohaibahmedu",0,FALSE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 19:23:52,FALSE,NA,"920732178425831426",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","HarryDownes69",39,TRUE,FALSE,NA,NA
"RT @judehaste_write: #LondonTown #Comedy  #MMA #sarcasm  https://t.co/dbg9YdAO3y  #AuthorUproar https://t.co/TWrY1t1Sjl  #humour #novella #…",FALSE,0,NA,2017-10-18 19:22:15,FALSE,NA,"920731773402787840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinseymiller",188,TRUE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 19:21:23,FALSE,NA,"920731555705835520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinseymiller",39,TRUE,FALSE,NA,NA
"RT @judehaste_write: #LondonTown #Comedy  #MMA #sarcasm  https://t.co/dbg9YdAO3y  #AuthorUproar https://t.co/TWrY1t1Sjl  #humour #novella #…",FALSE,0,NA,2017-10-18 19:21:00,FALSE,NA,"920731457563385862",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","LanceUnderphal",188,TRUE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 19:19:33,FALSE,NA,"920731093665505280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JPCarter47",39,TRUE,FALSE,NA,NA
"Happy Diwali. Enjoy festival of lights as much as you can <ed><U+00A0><U+00BD><ed><U+00B8><U+009C>
#diwali #Sarcasm #new https://t.co/CBuTc3kK1D",FALSE,0,NA,2017-10-18 19:18:49,FALSE,NA,"920730907459440640",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","tbbm24",0,FALSE,FALSE,NA,NA
"As an added bonus they offer a #Norovirus weight loss program! #sarcasm ""Jackpot: Skip Vegas &amp; MGM; Take a Cruise"" https://t.co/B6NQ2TyMSv",FALSE,0,NA,2017-10-18 19:18:13,FALSE,NA,"920730758641266688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RichC",0,FALSE,FALSE,NA,NA
"Oprah says she's not running for president. But if she changes her mind, does she put Weight Watchers stock in a blind trust? #sarcasm $WTW",FALSE,0,NA,2017-10-18 19:18:13,FALSE,NA,"920730755176845317",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaMonicaBuzz",0,FALSE,FALSE,NA,NA
"@AndyBurnhamGM Surprising that the Tories didn’t want to protect those poor landlords #sarcasm",FALSE,1,"AndyBurnhamGM",2017-10-18 19:15:57,FALSE,"920547785140731904","920730188534702081","143779403","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jerryhogg",0,FALSE,FALSE,NA,NA
"Sarcasm loading https://t.co/n6gyAO3oXT via redbubble #Sarcasm #Tshirt #Funny #Fun",FALSE,0,NA,2017-10-18 19:15:17,FALSE,NA,"920730017050628096",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","sarcasticalarm",0,FALSE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 19:14:33,FALSE,NA,"920729832563945472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SSBazinet",39,TRUE,FALSE,NA,NA
"@KeithOlbermann Color me shocked.... #sarcasm",FALSE,0,"KeithOlbermann",2017-10-18 19:14:04,FALSE,"920725353995390977","920729714716741632","130617778","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KayBeeRaut",0,FALSE,FALSE,NA,NA
"@davidakin @PierrePoilievre And growing his bank account. And stock portfolio! Growth for Everybody! In the middle… https://t.co/dieXpR4YUY",FALSE,0,"davidakin",2017-10-18 19:14:01,TRUE,"920723489807482880","920729699961126912","12034642","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","mrpatmciver",0,FALSE,FALSE,NA,NA
"That's pretty funny. Done so straight that I'm not completely sure it's #sarcasm.

(*I'm 99% sure, but still not 10… https://t.co/7y0i0mLgEM",FALSE,0,NA,2017-10-18 19:13:15,TRUE,NA,"920729508902309888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Newsericks",0,FALSE,FALSE,NA,NA
"@WaysandMeansGOP @HouseGOP So you're going to give middle class like 100 bucks more back in taxes but increase our… https://t.co/KFFjAp9bOK",FALSE,0,"WaysandMeansGOP",2017-10-18 19:12:47,TRUE,"920727239406350336","920729388999696385","12788332","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TheTruePooka",0,FALSE,FALSE,NA,NA
"@cmonita @ericgarland Yeah, that was one of the things he said, but he says so many contradictory things how can he… https://t.co/3Sjka8zVTv",FALSE,0,"cmonita",2017-10-18 19:10:29,TRUE,"920628117386952705","920728810399715329","18261889","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bosoxgent",0,FALSE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 19:10:12,FALSE,NA,"920728739763367938",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RoseMontague",39,TRUE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 19:09:38,FALSE,NA,"920728597295501313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Afobos",39,TRUE,FALSE,NA,NA
"RT @PMSLweb: Funny Sarcastic Memes - https://t.co/tHysU1Rw7W #funny #humor #Memes #lol #sarcasm #SarcasticHumor #SarcasticMemes #PMSLweb ht…",FALSE,0,NA,2017-10-18 19:09:38,FALSE,NA,"920728596553109504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DaveAutomator",87,TRUE,FALSE,NA,NA
"Most #Funny Quotes : 26 #Funny and Snarky Quotes  #sarcasm #lol ##Funnyquotes ##Funnysayings... - 
 OMG ... -… https://t.co/GHFdDPueIY",FALSE,0,NA,2017-10-18 19:09:25,TRUE,NA,"920728542694068229",NA,"<a href=""https://omgquotes.com/"" rel=""nofollow"">OmgQuotes</a>","OmgQuotes7",0,FALSE,FALSE,NA,NA
"Wow. Such certainty.... #sarcasm https://t.co/PcvcD7wFRz",FALSE,0,NA,2017-10-18 19:09:25,FALSE,NA,"920728541934899201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MirjamJG",0,FALSE,FALSE,NA,NA
"Visio Online. Too soon? - https://t.co/4dFyVOAkfR #sarcasm",FALSE,0,NA,2017-10-18 19:07:59,FALSE,NA,"920728182411726850",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Tomamais",0,FALSE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 19:07:58,FALSE,NA,"920728176430604288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bandersdavidson",39,TRUE,FALSE,NA,NA
"RT @judehaste_write: #LondonTown #Comedy  #MMA #sarcasm  https://t.co/dbg9YdAO3y  #AuthorUproar https://t.co/TWrY1t1Sjl  #humour #novella #…",FALSE,0,NA,2017-10-18 19:07:32,FALSE,NA,"920728067147890688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IreneWoodbury",188,TRUE,FALSE,NA,NA
"Entonces el esquema que nos inventamos para tener a Higuain rindiendo no está sirviendo... JAMAS lo vi venir #sarcasm",FALSE,0,NA,2017-10-18 19:06:38,FALSE,NA,"920727842018742272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aldobucs",0,FALSE,FALSE,NA,NA
"26 Hilarious Sayings and Quotes to Share #funnyquotes #sarcasm #lol #funnysayings #quotes @looxat https://t.co/NQQswEV4Bt",FALSE,0,NA,2017-10-18 19:04:10,FALSE,NA,"920727221932716038",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","looxat",0,FALSE,FALSE,NA,NA
"26 Hilarious Sayings and Quotes to Share #funnyquotes #sarcasm #lol #funnysayings #quotes @Chatrz1 https://t.co/lykg4fX2MS",FALSE,0,NA,2017-10-18 19:04:10,FALSE,NA,"920727220292796416",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Chatrz1",0,FALSE,FALSE,NA,NA
"RT @PMSLweb: Funny Sarcastic Memes - https://t.co/tHysU1Rw7W #funny #humor #Memes #lol #sarcasm #SarcasticHumor #SarcasticMemes #PMSLweb ht…",FALSE,0,NA,2017-10-18 19:03:15,FALSE,NA,"920726988528214019",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lankanmagnews",87,TRUE,FALSE,NA,NA
"<U+0627><U+06AF><U+0647> <U+0622><U+0642><U+0627><U+0645> <U+0631><U+0641><U+0633><U+0646><U+062C><U+0627><U+0646><U+06CC><U+060C> <U+0627><U+0648><U+0646> <U+0628><U+0632><U+0631><U+06AF> <U+0645><U+0631><U+062F> <U+0627><U+0635><U+0644><U+0627><U+062D><U+0627><U+062A> <U+0648> <U+0634><U+06CC><U+062E> <U+0622><U+0632><U+0627><U+062F><U+0647> <U+0648> <U+0627><U+0645><U+06CC><U+0631><U+06A9><U+0628><U+06CC><U+0631> <U+0632><U+0645><U+0627><U+0646> <U+0632><U+0646><U+062F><U+0647> <U+0628><U+0648><U+062F> <U+0647><U+06CC><U+0686><U+06A9><U+062F><U+0648><U+0645> <U+0627><U+0632> <U+0627><U+06CC><U+0646> <U+0627><U+062A><U+0641><U+0627><U+0642><U+0627> <U+0646><U+0645><U+06CC> <U+0627><U+0641><U+062A><U+0627><U+062F>. 
#sarcasm",FALSE,4,NA,2017-10-18 19:02:08,FALSE,NA,"920726708562644992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EinWindir",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm Conjugating my life

bullshito            bullshitamos
bullshitas          bullshitais
bullshita            bu…",FALSE,1,NA,2017-10-18 19:01:26,FALSE,NA,"920726534570299393",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"Reposting @kenyawebsite:
#memes #funny #humour #hilarious #lol #jokes #sarcasm #IFollowBack #jobinterview… https://t.co/iotbfwH7He",FALSE,0,NA,2017-10-18 19:00:12,TRUE,NA,"920726223088750593",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","RafiAnsari",0,FALSE,FALSE,NA,NA
"Thanks @FOXSports for showing 4 different streams of the @FCBarcelona game but none (<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>) of the @ManUtd #sarcasm",FALSE,0,NA,2017-10-18 18:59:26,FALSE,NA,"920726028552736768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Huggs4Thuggs",0,FALSE,FALSE,NA,NA
"RT @PMSLweb: Funny Sarcastic Memes - https://t.co/tHysU1Rw7W #funny #humor #Memes #lol #sarcasm #SarcasticHumor #SarcasticMemes #PMSLweb ht…",FALSE,0,NA,2017-10-18 18:58:46,FALSE,NA,"920725860361027584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndrewJedgar",87,TRUE,FALSE,NA,NA
"@realDonaldTrump @fema Oh wow, you genuinely sound sincere. No one would ever think it's a well-timed tweet meant t… https://t.co/jgI8hq0oUT",FALSE,0,"realDonaldTrump",2017-10-18 18:50:31,TRUE,"920695565578592256","920723788119101445","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","orangescrotum",0,FALSE,FALSE,NA,NA
"@DrDGrossman Maybe, but you are obviously biased with facts and knowledge. Bet you like arugula too, don't you? You elitist!  #SARCASM",FALSE,0,"DrDGrossman",2017-10-18 18:43:20,FALSE,"920470425272049665","920721978692194304","798372097085108228","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WereRoach",0,FALSE,FALSE,NA,NA
"Yeah...like, what difference does it make?  #Sarcasm https://t.co/fTpuaj0p72",FALSE,1,NA,2017-10-18 18:41:36,FALSE,NA,"920721541746319361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProudlyWeHail",0,FALSE,FALSE,NA,NA
"RT @judehaste_write: #Comedy #sarcasm       JAYWALKER #romcom https://t.co/hWdJgu3muU #AuthorUproar https://t.co/47qikRAD1t #bookshelf http…",FALSE,0,NA,2017-10-18 18:39:52,FALSE,NA,"920721106864148480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","birdwriter7",39,TRUE,FALSE,NA,NA
"@4nonymous83 @KTHopkins Ooooh you're so intolerant!!! 6yo LOOVES to be force married to a 57yo man! And It's a drea… https://t.co/CDwnIcPghN",FALSE,0,"4nonymous83",2017-10-18 18:38:39,TRUE,"920719658210267143","920720799811633152","908824291680104449","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Phil_De_Presse",1,FALSE,FALSE,NA,NA
